t,x(t),v(t),F(t) (added)
38.9207,-0.5484958,1.45492,54.84958
38.9407,-0.519178,1.46589,51.9178
38.9607,-0.4896525,1.476274,48.96525
38.9807,-0.4599311,1.486067,45.99311
39.0007,-0.4300258,1.495266,43.00258
39.0207,-0.3999485,1.503866,39.99485
39.0407,-0.3697112,1.511865,36.97112
39.0607,-0.339326,1.519259,33.9326
39.0807,-0.3088051,1.526046,30.88051
39.1007,-0.2781607,1.532222,27.81607
39.1207,-0.247405,1.537785,24.7405
39.14071,-0.2165503,1.542733,21.65503
39.16071,-0.185609,1.547064,18.5609
39.18071,-0.1545935,1.550776,15.45935
39.20071,-0.1235161,1.553868,12.35161
39.22071,-0.09238936,1.556339,9.238936
39.24071,-0.06122563,1.558186,6.122563
39.26071,-0.03003742,1.559411,3.003742
39.28071,0.001162812,1.560012,-0.1162812
39.30071,0.03236258,1.559988,-3.236258
39.32071,0.0635494,1.559341,-6.35494
39.34071,0.0947108,1.55807,-9.47108
39.36071,0.1258343,1.556176,-12.58343
39.38071,0.1569075,1.553659,-15.69075
39.40071,0.1879179,1.550521,-18.79179
39.42071,0.2188532,1.546763,-21.88532
39.44071,0.2497009,1.542386,-24.97009
39.46071,0.2804487,1.537392,-28.04487
39.48071,0.3110844,1.531783,-31.10844
39.50071,0.3415956,1.525561,-34.15956
39.52071,0.3719702,1.518729,-37.19702
39.54071,0.402196,1.51129,-40.2196
39.56071,0.4322609,1.503246,-43.22609
39.58072,0.4621529,1.494601,-46.21529
39.60072,0.4918601,1.485358,-49.186
39.62072,0.5213705,1.47552,-52.13705
39.64072,0.5506724,1.465093,-55.06723
39.66072,0.5797539,1.45408,-57.9754
39.68072,0.6086036,1.442485,-60.86036
39.70072,0.6372098,1.430313,-63.72098
39.72072,0.6655612,1.417568,-66.55612
39.74072,0.6936463,1.404257,-69.36463
39.76072,0.721454,1.390384,-72.14539
39.78072,0.7489731,1.375955,-74.89731
39.80072,0.7761926,1.360976,-77.61926
39.82072,0.8031017,1.345452,-80.31017
39.84072,0.8296894,1.32939,-82.96894
39.86072,0.8559453,1.312796,-85.59454
39.88072,0.8818589,1.295677,-88.18589
39.90072,0.9074197,1.27804,-90.74197
39.92072,0.9326175,1.259891,-93.26175
39.94072,0.9574423,1.241239,-95.74423
39.96072,0.9818841,1.22209,-98.18841
39.98072,1.005933,1.202452,-100.5933
40.00072,1.02958,1.182334,-102.958
40.02073,1.052815,1.161742,-105.2815
40.04073,1.075628,1.140686,-107.5628
40.06073,1.098012,1.119173,-109.8012
40.08073,1.119956,1.097213,-111.9956
40.10073,1.141452,1.074814,-114.1452
40.12073,1.162492,1.051985,-116.2492
40.14073,1.183067,1.028735,-118.3067
40.16073,1.203168,1.005074,-120.3168
40.18073,1.222788,0.9810103,-122.2788
40.20073,1.24192,0.9565545,-124.192
40.22073,1.260554,0.9317161,-126.0554
40.24073,1.278684,0.906505,-127.8684
40.26073,1.296303,0.8809314,-129.6302
40.28073,1.313403,0.8550053,-131.3403
40.30073,1.329977,0.8287373,-132.9977
40.32073,1.34602,0.8021377,-134.602
40.34073,1.361524,0.7752174,-136.1525
40.36073,1.376484,0.7479869,-137.6484
40.38073,1.390893,0.7204572,-139.0893
40.40073,1.404746,0.6926394,-140.4746
40.42073,1.418037,0.6645444,-141.8037
40.44073,1.430761,0.6361837,-143.0761
40.46074,1.442912,0.6075684,-144.2912
40.48074,1.454486,0.5787102,-145.4486
40.50074,1.465479,0.5496204,-146.5479
40.52074,1.475885,0.5203109,-147.5885
40.54074,1.485701,0.4907932,-148.5701
40.56074,1.494922,0.4610792,-149.4922
40.58074,1.503546,0.4311807,-150.3546
40.60074,1.511568,0.4011098,-151.1568
40.62074,1.518986,0.3708785,-151.8986
40.64074,1.525796,0.3404987,-152.5796
40.66074,1.531995,0.3099828,-153.1995
40.68074,1.537582,0.2793429,-153.7582
40.70074,1.542554,0.2485913,-154.2554
40.72074,1.546909,0.2177402,-154.6909
40.74074,1.550645,0.186802,-155.0645
40.76074,1.553761,0.1557891,-155.3761
40.78074,1.556255,0.1247139,-155.6255
40.80074,1.558127,0.09358881,-155.8127
40.82074,1.559375,0.06242628,-155.9375
40.84074,1.56,0.03123878,-156
40.86074,1.560001,3.878323E-05,-156.0001
40.88074,1.559378,-0.03116123,-155.9378
40.90075,1.558131,-0.06234878,-155.8131
40.92075,1.55626,-0.09351139,-155.626
40.94075,1.553768,-0.1246366,-155.3768
40.96075,1.550653,-0.1557119,-155.0653
40.98075,1.546919,-0.186725,-154.6919
41.00075,1.542566,-0.2176634,-154.2566
41.02075,1.537595,-0.2485147,-153.7595
41.04075,1.53201,-0.2792666,-153.201
41.06075,1.525812,-0.3099068,-152.5812
41.08075,1.519003,-0.340423,-151.9003
41.10075,1.511587,-0.3708031,-151.1587
41.12075,1.503567,-0.4010348,-150.3567
41.14075,1.494944,-0.4311062,-149.4944
41.16075,1.485724,-0.461005,-148.5724
41.18075,1.47591,-0.4907195,-147.591
41.20075,1.465505,-0.5202377,-146.5505
41.22075,1.454514,-0.5495479,-145.4514
41.24075,1.442942,-0.5786381,-144.2942
41.26075,1.430792,-0.607497,-143.0792
41.28075,1.418069,-0.6361128,-141.8069
41.30075,1.40478,-0.6644742,-140.478
41.32076,1.390929,-0.6925698,-139.0928
41.34076,1.376521,-0.7203884,-137.6521
41.36076,1.361562,-0.7479188,-136.1562
41.38076,1.346059,-0.7751501,-134.6059
41.40076,1.330018,-0.8020712,-133.0018
41.42076,1.313444,-0.8286716,-131.3445
41.44076,1.296346,-0.8549405,-129.6346
41.46076,1.278728,-0.8808674,-127.8728
41.48076,1.260599,-0.9064419,-126.06
41.50076,1.241966,-0.9316539,-124.1966
41.52076,1.222836,-0.9564933,-122.2836
41.54076,1.203218,-0.98095,-120.3217
41.56076,1.183117,-1.005014,-118.3117
41.58076,1.162544,-1.028677,-116.2544
41.60076,1.141505,-1.051927,-114.1505
41.62076,1.12001,-1.074758,-112.001
41.64076,1.098067,-1.097158,-109.8067
41.66076,1.075685,-1.119119,-107.5685
41.68076,1.052872,-1.140633,-105.2872
41.70076,1.029638,-1.16169,-102.9638
41.72076,1.005993,-1.182283,-100.5993
41.74076,0.9819444,-1.202403,-98.19444
41.76077,0.9575036,-1.222042,-95.75036
41.78077,0.9326798,-1.241192,-93.26797
41.80077,0.9074829,-1.259846,-90.74828
41.82077,0.881923,-1.277995,-88.1923
41.84077,0.8560103,-1.295634,-85.60103
41.86077,0.8297552,-1.312754,-82.97552
41.88077,0.8031683,-1.329349,-80.31683
41.90077,0.7762601,-1.345412,-77.62601
41.92077,0.7490413,-1.360938,-74.90413
41.94077,0.7215229,-1.375918,-72.15229
41.96077,0.6937159,-1.390349,-69.37159
41.98077,0.6656315,-1.404223,-66.56315
42.00077,0.6372808,-1.417536,-63.72808
42.02077,0.6086751,-1.430281,-60.86751
42.04077,0.579826,-1.442455,-57.9826
42.06077,0.550745,-1.454051,-55.07449
42.08077,0.5214436,-1.465066,-52.14436
42.10077,0.4919337,-1.475495,-49.19337
42.12077,0.462227,-1.485334,-46.2227
42.14077,0.4323354,-1.494578,-43.23354
42.16077,0.4022709,-1.503225,-40.22709
42.18077,0.3720455,-1.511271,-37.20455
42.20078,0.3416713,-1.518712,-34.16713
42.22078,0.3111604,-1.525545,-31.11604
42.24078,0.280525,-1.531768,-28.0525
42.26078,0.2497775,-1.537379,-24.97775
42.28078,0.21893,-1.542374,-21.893
42.30078,0.1879949,-1.546753,-18.79949
42.32078,0.1569847,-1.550513,-15.69847
42.34078,0.1259116,-1.553652,-12.59116
42.36078,0.09478819,-1.556171,-9.478819
42.38078,0.06362687,-1.558066,-6.362687
42.40078,0.03244009,-1.559339,-3.244009
42.42078,0.001240337,-1.559988,-0.1240337
42.44078,-0.02995991,-1.560013,2.995991
42.46078,-0.06114818,-1.559413,6.114818
42.48078,-0.09231199,-1.55819,9.231199
42.50078,-0.1234389,-1.556344,12.34389
42.52078,-0.1545164,-1.553875,15.45164
42.54078,-0.1855321,-1.550785,18.55321
42.56078,-0.2164736,-1.547074,21.64736
42.58078,-0.2473285,-1.542745,24.73285
42.60078,-0.2780844,-1.537798,27.80844
42.62078,-0.3087292,-1.532237,30.87292
42.64079,-0.3392504,-1.526062,33.92504
42.66079,-0.369636,-1.519277,36.9636
42.68079,-0.3998736,-1.511884,39.98737
42.70079,-0.4299514,-1.503887,42.99514
42.72079,-0.4598571,-1.495288,45.98571
42.74079,-0.489579,-1.486091,48.9579
42.76079,-0.519105,-1.476299,51.9105
42.78079,-0.5484233,-1.465917,54.84233
42.80079,-0.5775223,-1.454949,57.75223
42.82079,-0.6063902,-1.443398,60.63902
42.84079,-0.6350157,-1.43127,63.50157
42.86079,-0.6633871,-1.41857,66.33871
42.88079,-0.6914931,-1.405302,69.14931
42.90079,-0.7193226,-1.391472,71.93226
42.92079,-0.7468643,-1.377086,74.68642
42.94079,-0.7741072,-1.362149,77.41072
42.96079,-0.8010405,-1.346667,80.10405
42.98079,-0.8276535,-1.330646,82.76535
43.00079,-0.8539353,-1.314093,85.39353
43.02079,-0.8798756,-1.297014,87.98756
43.04079,-0.9054639,-1.279416,90.54639
43.06079,-0.9306901,-1.261307,93.06901
43.0808,-0.9555439,-1.242693,95.55439
43.1008,-0.9800156,-1.223582,98.00156
43.1208,-1.004095,-1.203982,100.4095
43.1408,-1.027773,-1.1839,102.7773
43.1608,-1.05104,-1.163345,105.104
43.1808,-1.073887,-1.142324,107.3886
43.2008,-1.096303,-1.120846,109.6303
43.2208,-1.118282,-1.09892,111.8282
43.2408,-1.139813,-1.076555,113.9813
43.2608,-1.160888,-1.053758,116.0888
43.2808,-1.181499,-1.03054,118.1499
43.3008,-1.201637,-1.00691,120.1637
43.3208,-1.221295,-0.9828777,122.1295
43.3408,-1.240464,-0.9584519,124.0464
43.3608,-1.259137,-0.9336426,125.9137
43.3808,-1.277306,-0.9084598,127.7306
43.4008,-1.294964,-0.8829137,129.4964
43.4208,-1.312104,-0.8570144,131.2104
43.4408,-1.32872,-0.8307723,132.872
43.4608,-1.344804,-0.804198,134.4804
43.4808,-1.36035,-0.7773019,136.035
43.5008,-1.375352,-0.7500949,137.5352
43.52081,-1.389803,-0.7225879,138.9803
43.54081,-1.403699,-0.6947918,140.3699
43.56081,-1.417034,-0.6667178,141.7034
43.58081,-1.429801,-0.6383771,142.9801
43.60081,-1.441997,-0.6097811,144.1997
43.62081,-1.453616,-0.5809411,145.3616
43.64081,-1.464653,-0.5518689,146.4653
43.66081,-1.475105,-0.5225758,147.5105
43.68081,-1.484966,-0.4930737,148.4966
43.70081,-1.494233,-0.4633744,149.4234
43.72081,-1.502903,-0.4334897,150.2903
43.74081,-1.510972,-0.4034317,151.0972
43.76081,-1.518436,-0.3732122,151.8436
43.78081,-1.525293,-0.3428435,152.5293
43.80081,-1.53154,-0.3123376,153.154
43.82081,-1.537174,-0.2817068,153.7174
43.84081,-1.542193,-0.2509634,154.2193
43.86081,-1.546596,-0.2201195,154.6596
43.88081,-1.55038,-0.1891876,155.0379
43.90081,-1.553543,-0.15818,155.3543
43.92081,-1.556085,-0.1271091,155.6085
43.94081,-1.558005,-0.09598744,155.8005
43.96082,-1.559301,-0.06482735,155.9301
43.98082,-1.559974,-0.03364132,155.9974
44.00082,-1.560023,-0.002441833,156.0023
44.02082,-1.559448,0.02875863,155.9448
44.04082,-1.558249,0.05994759,155.8249
44.06082,-1.556427,0.09111257,155.6427
44.08082,-1.553982,0.1222411,155.3982
44.10082,-1.550915,0.1533207,155.0916
44.12082,-1.547229,0.184339,154.7229
44.14082,-1.542923,0.2152836,154.2923
44.16082,-1.538,0.2461421,153.8
44.18082,-1.532462,0.2769021,153.2462
44.20082,-1.526311,0.3075513,152.6311
44.22082,-1.519549,0.3380775,151.955
44.24082,-1.51218,0.3684685,151.218
44.26082,-1.504206,0.3987121,150.4206
44.28082,-1.49563,0.4287962,149.563
44.30082,-1.486456,0.4587088,148.6456
44.32082,-1.476687,0.488438,147.6687
44.34082,-1.466328,0.5179717,146.6328
44.36082,-1.455382,0.5472983,145.5382
44.38083,-1.443853,0.5764059,144.3853
44.40083,-1.431748,0.605283,143.1748
44.42083,-1.419069,0.6339179,141.9069
44.44083,-1.405823,0.6622993,140.5824
44.46083,-1.392015,0.6904158,139.2015
44.48083,-1.37765,0.7182561,137.765
44.50083,-1.362734,0.7458091,136.2734
44.52083,-1.347273,0.7730638,134.7272
44.54083,-1.331272,0.8000093,133.1272
44.56083,-1.31474,0.8266348,131.474
44.58083,-1.297681,0.8529295,129.7681
44.60083,-1.280103,0.8788831,128.0103
44.62083,-1.262014,0.9044852,126.2014
44.64083,-1.243419,0.9297255,124.3419
44.66083,-1.224327,0.9545938,122.4327
44.68083,-1.204746,0.9790804,120.4746
44.70083,-1.184682,1.003175,118.4682
44.72083,-1.164145,1.026869,116.4145
44.74083,-1.143142,1.050152,114.3142
44.76083,-1.121682,1.073015,112.1682
44.78083,-1.099773,1.095448,109.9773
44.80083,-1.077424,1.117444,107.7424
44.82084,-1.054644,1.138992,105.4644
44.84084,-1.031442,1.160085,103.1442
44.86084,-1.007828,1.180714,100.7828
44.88084,-0.9838106,1.20087,98.38106
44.90084,-0.9593997,1.220547,95.93997
44.92084,-0.934605,1.239735,93.4605
44.94084,-0.9094365,1.258427,90.94365
44.96084,-0.8839042,1.276616,88.39042
44.98084,-0.8580183,1.294294,85.80183
45.00084,-0.8317892,1.311454,83.17892
45.02084,-0.8052274,1.32809,80.52274
45.04084,-0.7783435,1.344194,77.83435
45.06084,-0.7511483,1.359761,75.11483
45.08084,-0.7236526,1.374784,72.36526
45.10084,-0.6958675,1.389257,69.58675
45.12084,-0.667804,1.403175,66.7804
45.14084,-0.6394734,1.416531,63.94734
45.16084,-0.610887,1.42932,61.0887
45.18084,-0.5820562,1.441538,58.20562
45.20084,-0.5529926,1.453179,55.29926
45.22084,-0.5237079,1.464239,52.37079
45.24084,-0.4942136,1.474713,49.42136
45.26085,-0.4645217,1.484597,46.45217
45.28085,-0.4346439,1.493888,43.46439
45.30085,-0.4045923,1.502581,40.45923
45.32085,-0.3743789,1.510673,37.43789
45.34085,-0.3440157,1.51816,34.40157
45.36085,-0.3135149,1.52504,31.35149
45.38085,-0.2828887,1.531311,28.28886
45.40085,-0.2521493,1.536968,25.21493
45.42085,-0.2213091,1.542011,22.13091
45.44085,-0.1903803,1.546438,19.03803
45.46085,-0.1593754,1.550245,15.93754
45.48085,-0.1283067,1.553433,12.83068
45.50085,-0.09718677,1.555999,9.718677
45.52085,-0.06602792,1.557943,6.602792
45.54085,-0.03484266,1.559263,3.484266
45.56085,-0.003643453,1.55996,0.3643453
45.58085,0.02755721,1.560033,-2.755721
45.60085,0.05874684,1.559482,-5.874684
45.62085,0.08991298,1.558307,-8.991298
45.64085,0.1210432,1.556509,-12.10432
45.66085,0.1521249,1.554088,-15.21249
45.68085,0.1831458,1.551045,-18.31458
45.70086,0.2140935,1.547382,-21.40935
45.72086,0.2449555,1.5431,-24.49555
45.74086,0.2757195,1.538201,-27.57195
45.76086,0.3063732,1.532687,-30.63732
45.78086,0.3369044,1.526559,-33.69044
45.80086,0.3673009,1.519821,-36.73009
45.82086,0.3975504,1.512475,-39.75504
45.84086,0.4276409,1.504524,-42.76408
45.86086,0.4575603,1.495972,-45.75603
45.88086,0.4872967,1.48682,-48.72967
45.90086,0.5168382,1.477074,-51.68382
45.92086,0.5461729,1.466738,-54.61729
45.94086,0.5752892,1.455814,-57.52892
45.96086,0.6041753,1.444308,-60.41753
45.98086,0.6328198,1.432225,-63.28198
46.00086,0.6612112,1.419568,-66.12112
46.02086,0.6893381,1.406344,-68.93381
46.04086,0.7171893,1.392557,-71.71893
46.06086,0.7447535,1.378214,-74.47536
46.08086,0.7720199,1.363318,-77.202
46.10086,0.7989775,1.347878,-79.89775
46.12086,0.8256155,1.331899,-82.56155
46.14087,0.8519232,1.315386,-85.19231
46.16087,0.8778901,1.298348,-87.78901
46.18087,0.9035059,1.28079,-90.35059
46.20087,0.9287603,1.26272,-92.87603
46.22087,0.9536432,1.244145,-95.36432
46.24087,0.9781446,1.225072,-97.81447
46.26087,1.002255,1.205509,-100.2255
46.28087,1.025964,1.185464,-102.5964
46.30087,1.049263,1.164945,-104.9263
46.32087,1.072142,1.14396,-107.2142
46.34087,1.094593,1.122517,-109.4593
46.36087,1.116605,1.100625,-111.6605
46.38087,1.138171,1.078293,-113.8171
46.40087,1.159281,1.055529,-115.9281
46.42087,1.179928,1.032344,-117.9928
46.44087,1.200103,1.008745,-120.0103
46.46087,1.219798,0.9847431,-121.9798
46.48087,1.239005,0.9603472,-123.9005
46.50087,1.257716,0.9355671,-125.7716
46.52087,1.275925,0.9104127,-127.5925
46.54087,1.293623,0.8848943,-129.3623
46.56087,1.310803,0.8590218,-131.0803
46.58088,1.327459,0.8328058,-132.7459
46.60088,1.343584,0.8062566,-134.3584
46.62088,1.359172,0.7793849,-135.9172
46.64088,1.374216,0.7522015,-137.4216
46.66088,1.38871,0.7247172,-138.871
46.68088,1.402649,0.696943,-140.2649
46.70088,1.416027,0.66889,-141.6027
46.72088,1.428838,0.6405694,-142.8838
46.74088,1.441078,0.6119927,-144.1078
46.76088,1.452742,0.5831711,-145.2742
46.78088,1.463824,0.5541162,-146.3824
46.80088,1.474321,0.5248398,-147.4321
46.82088,1.484228,0.4953533,-148.4228
46.84088,1.493541,0.4656688,-149.3541
46.86088,1.502257,0.435798,-150.2257
46.88088,1.510372,0.4057528,-151.0372
46.90088,1.517883,0.3755454,-151.7883
46.92088,1.524787,0.3451878,-152.4787
46.94088,1.531081,0.314692,-153.1081
46.96088,1.536762,0.2840704,-153.6762
46.98088,1.541829,0.2533352,-154.1829
47.00089,1.546279,0.2224986,-154.6279
47.02089,1.55011,0.191573,-155.011
47.04089,1.553322,0.1605708,-155.3322
47.06089,1.555912,0.1295044,-155.5912
47.08089,1.557879,0.09838616,-155.7879
47.10089,1.559224,0.06722856,-155.9224
47.12089,1.559945,0.03604408,-155.9945
47.14089,1.560042,0.004845174,-156.0042
47.16089,1.559515,-0.02635567,-155.9514
47.18089,1.558364,-0.05754596,-155.8363
47.20089,1.556589,-0.08871324,-155.6589
47.22089,1.554192,-0.119845,-155.4192
47.24089,1.551174,-0.1509289,-155.1174
47.26089,1.547535,-0.1819523,-154.7535
47.28089,1.543277,-0.212903,-154.3277
47.30089,1.538401,-0.2437686,-153.8401
47.32089,1.53291,-0.2745366,-153.291
47.34089,1.526806,-0.3051948,-152.6806
47.36089,1.520092,-0.3357309,-152.0092
47.38089,1.512769,-0.3661328,-151.2769
47.40089,1.504841,-0.3963881,-150.4841
47.42089,1.496312,-0.426485,-149.6312
47.4409,1.487184,-0.4564112,-148.7184
47.4609,1.477461,-0.4861549,-147.746
47.4809,1.467146,-0.5157041,-146.7146
47.5009,1.456245,-0.545047,-145.6245
47.5209,1.444762,-0.574172,-144.4762
47.5409,1.432701,-0.6030672,-143.2701
47.5609,1.420066,-0.6317213,-142.0066
47.5809,1.406864,-0.6601226,-140.6864
47.6009,1.393099,-0.6882598,-139.3099
47.6209,1.378776,-0.7161218,-137.8776
47.6409,1.363902,-0.7436973,-136.3902
47.6609,1.348483,-0.7709754,-134.8483
47.6809,1.332524,-0.797945,-133.2524
47.7009,1.316032,-0.8245955,-131.6032
47.7209,1.299014,-0.8509161,-129.9014
47.7409,1.281476,-0.8768964,-128.1476
47.7609,1.263425,-0.902526,-126.3425
47.7809,1.244869,-0.9277945,-124.4869
47.8009,1.225815,-0.9526919,-122.5815
47.8209,1.206271,-0.9772081,-120.6271
47.8409,1.186245,-1.001334,-118.6245
47.8609,1.165743,-1.025059,-116.5743
47.88091,1.144776,-1.048373,-114.4776
47.90091,1.123351,-1.071269,-112.3351
47.92091,1.101476,-1.093736,-110.1476
47.94091,1.079161,-1.115765,-107.9161
47.96091,1.056414,-1.137349,-105.6414
47.98091,1.033244,-1.158477,-103.3244
48.00091,1.009661,-1.179142,-100.9661
48.02091,0.9856747,-1.199335,-98.56747
48.04091,0.9612938,-1.219049,-96.12938
48.06091,0.9365283,-1.238274,-93.65282
48.08091,0.9113882,-1.257005,-91.13882
48.10091,0.8858835,-1.275233,-88.58835
48.12091,0.8600245,-1.292951,-86.00245
48.14091,0.8338215,-1.310151,-83.38215
48.16091,0.807285,-1.326827,-80.72849
48.18091,0.7804255,-1.342973,-78.04255
48.20091,0.7532539,-1.358582,-75.32539
48.22091,0.725781,-1.373647,-72.57809
48.24091,0.6980177,-1.388162,-69.80177
48.26091,0.6699753,-1.402123,-66.99753
48.28091,0.6416649,-1.415522,-64.16649
48.30091,0.6130977,-1.428355,-61.30977
48.32092,0.5842854,-1.440617,-58.42854
48.34092,0.5552393,-1.452303,-55.52393
48.36092,0.5259712,-1.463408,-52.59712
48.38092,0.4964926,-1.473927,-49.64926
48.40092,0.4668155,-1.483857,-46.68155
48.42092,0.4369516,-1.493194,-43.69516
48.44092,0.406913,-1.501933,-40.6913
48.46092,0.3767115,-1.510071,-37.67115
48.48092,0.3463594,-1.517605,-34.63594
48.50092,0.3158688,-1.524532,-31.58688
48.52092,0.2852518,-1.53085,-28.52518
48.54092,0.2545207,-1.536555,-25.45207
48.56092,0.2236878,-1.541645,-22.36878
48.58092,0.1927654,-1.546119,-19.27654
48.60092,0.161766,-1.549974,-16.1766
48.62092,0.1307018,-1.55321,-13.07018
48.64092,0.09958531,-1.555824,-9.958531
48.66092,0.06842901,-1.557815,-6.842901
48.68092,0.03724533,-1.559184,-3.724533
48.70092,0.006046759,-1.559929,-0.6046759
48.72092,-0.02515423,-1.56005,2.515423
48.74092,-0.05634516,-1.559547,5.634517
48.76093,-0.08751356,-1.55842,8.751356
48.78093,-0.1186469,-1.556669,11.86469
48.80093,-0.1497329,-1.554296,14.97329
48.82093,-0.1807589,-1.551302,18.07589
48.84093,-0.2117126,-1.547687,21.17126
48.86093,-0.2425817,-1.543453,24.25817
48.88093,-0.2733537,-1.538601,27.33537
48.90093,-0.3040164,-1.533134,30.40164
48.92093,-0.3345575,-1.527054,33.45575
48.94093,-0.3649647,-1.520362,36.49647
48.96093,-0.395226,-1.513063,39.5226
48.98093,-0.4253292,-1.505159,42.53292
49.00093,-0.4552622,-1.496652,45.52622
49.02093,-0.4850132,-1.487547,48.50132
49.04093,-0.5145701,-1.477847,51.45701
49.06093,-0.5439212,-1.467555,54.39212
49.08093,-0.5730548,-1.456677,57.30548
49.10093,-0.6019591,-1.445216,60.19591
49.12093,-0.6306226,-1.433176,63.06226
49.14093,-0.6590339,-1.420564,65.90339
49.16093,-0.6871815,-1.407383,68.71815
49.18093,-0.7150543,-1.39364,71.50543
49.20094,-0.7426411,-1.379339,74.26411
49.22094,-0.7699308,-1.364486,76.99308
49.24094,-0.7969126,-1.349087,79.69125
49.26094,-0.8235755,-1.333149,82.35755
49.28094,-0.8499091,-1.316677,84.99091
49.30094,-0.8759027,-1.299679,87.59026
49.32094,-0.9015459,-1.282161,90.15459
49.34094,-0.9268285,-1.26413,92.68285
49.36094,-0.9517404,-1.245594,95.17404
49.38094,-0.9762716,-1.226559,97.62716
49.40094,-1.000412,-1.207033,100.0412
49.42094,-1.024153,-1.187025,102.4153
49.44094,-1.047484,-1.166542,104.7484
49.46094,-1.070395,-1.145592,107.0396
49.48094,-1.092879,-1.124184,109.2879
49.50094,-1.114926,-1.102327,111.4926
49.52094,-1.136526,-1.080028,113.6526
49.54094,-1.157672,-1.057298,115.7672
49.56094,-1.178355,-1.034144,117.8355
49.58094,-1.198567,-1.010577,119.8567
49.60094,-1.218299,-0.986606,121.8299
49.62094,-1.237544,-0.96224,123.7544
49.64095,-1.256294,-0.9374892,125.6294
49.66095,-1.274541,-0.9123633,127.4541
49.68095,-1.292278,-0.8868725,129.2278
49.70095,-1.309499,-0.8610269,130.9499
49.72095,-1.326195,-0.8348369,132.6196
49.74095,-1.342362,-0.808313,134.2362
49.76095,-1.357991,-0.7814658,135.7991
49.78095,-1.373077,-0.754306,137.3077
49.80095,-1.387614,-0.7268444,138.7614
49.82095,-1.401596,-0.6990921,140.1596
49.84095,-1.415017,-0.6710603,141.5017
49.86095,-1.427872,-0.6427599,142.7872
49.88095,-1.440156,-0.6142025,144.0156
49.90095,-1.451864,-0.5853994,145.1864
49.92095,-1.462991,-0.5563621,146.2991
49.94095,-1.473534,-0.5271023,147.3533
49.96095,-1.483486,-0.4976316,148.3486
49.98095,-1.492845,-0.4679619,149.2845
